ds,yhat,yhat_lower,yhat_upper,y,type
2015-12-24,112.59220070232755,-15.237154383401531,231.34971800665917,161.0,historical
2015-12-25,121.89104082390946,-0.8136707856919501,256.4338301439041,0.0,historical
2015-12-26,170.37315683548542,44.75371970771137,295.56553282667414,212.0,historical
2015-12-27,121.61598456086969,-9.131499639933402,250.9649629046139,106.0,historical
2015-12-28,89.71524212509306,-47.11382598610673,215.42548113826976,100.0,historical
2015-12-29,83.35542062667528,-46.80461325206571,211.84572350572722,9.0,historical
2015-12-30,103.54739426060505,-24.93440962692815,225.7887364284456,0.0,historical
2015-12-31,84.16831464740658,-38.40309787522484,216.13740358120737,0.0,historical
2016-01-01,92.40459795937204,-43.38678839401408,223.32477625733122,0.0,historical
2016-01-02,140.62880908120678,7.043500482775074,264.0521535319594,3.0,historical
2016-01-03,92.37987156990124,-29.23257409441176,217.10202700298234,0.0,historical
2016-01-04,61.77937139689288,-61.142818041292344,189.74973294010456,0.0,historical
2016-01-05,57.47906724057203,-70.23855677027105,192.61758208611758,3.0,historical
2016-01-06,80.44044625217137,-35.04113343396305,204.2119752136668,3.0,historical
2016-01-07,64.47578618522968,-59.5622666261808,190.96440459820826,0.0,historical
2016-01-08,76.69264071260422,-59.64405700008162,206.603690602927,2.0,historical
2016-01-09,129.37251667835392,0.02246479834314477,251.92555261052843,0.0,historical
2016-01-10,85.95313035974165,-41.856887316192115,219.08713861663222,3.0,historical
2016-01-11,60.44696383219078,-63.05641292732249,182.09828413299715,0.0,historical
2016-01-12,61.39118322823552,-63.905197499615134,186.8452783457389,103.0,historical
2016-01-13,89.62970393160528,-35.035516410905466,213.42441375187462,164.0,historical
2016-01-14,78.85680804615399,-41.01046457329237,211.80791978559904,118.0,historical
2016-01-15,96.06417499617756,-26.504269344023182,237.3318175831179,65.0,historical
2016-01-16,153.4220388772723,23.834411937131943,275.2130242052172,24.0,historical
2016-01-17,114.26380653680454,-10.421730966667758,245.03575932827144,0.0,historical
2016-01-18,92.50680757717463,-27.838009056623203,227.45761845672016,1.0,historical
2016-01-19,96.60419240966503,-38.490107690691616,222.25285798400532,0.0,historical
2016-01-20,127.32872293137314,-1.576567576454679,253.19696623208932,1.0,historical
2016-01-21,118.31782669420278,-10.242722730304008,257.1197861227649,60.0,historical
2016-01-22,136.52174763304782,1.9374119240018954,267.41760390094487,103.0,historical
2016-01-23,194.0854863563659,59.217022221477094,327.1709868228752,263.0,historical
2016-01-24,154.3338508968984,28.336771778501543,286.59797322258896,189.0,historical
2016-01-25,131.19228372535508,10.77137141634186,261.12310055643974,197.0,historical
2016-01-26,133.21422595187684,2.945444948888526,262.6547421521156,105.0,historical
2016-01-27,161.13706069539643,38.56653750209426,286.1378659263328,129.0,historical
2016-01-28,148.6534483888542,15.386292455573592,265.81891017281384,144.0,historical
2016-01-29,162.78248598184751,47.965663788366754,287.58712100201114,173.0,historical
2016-01-30,215.75012533146582,82.8425047896931,340.0498272320211,293.0,historical
2016-01-31,170.9724644173599,37.62431620985759,291.3786034296193,219.0,historical
2016-02-01,142.47461692698243,11.007128177019508,267.25592787990263,131.0,historical
2016-02-02,138.84022200671052,11.43680848829654,274.5990765256171,184.0,historical
2016-02-03,160.99239456370213,30.849317193527096,289.1571636821495,266.0,historical
2016-02-04,142.73555161647346,9.4104260436079,284.5592460437944,98.0,historical
2016-02-05,151.20001968394328,18.274976797918367,289.6408125430793,67.0,historical
2016-02-06,198.72019380145792,64.6348990759768,331.7397712148801,85.0,historical
2016-02-07,148.81565057441262,18.161486091556462,277.4012033062831,78.0,historical
2016-02-08,115.60796474364942,-8.4832311248682,232.0329926458075,71.0,historical
2016-02-09,107.76833172030395,-17.92304151838865,241.6102470503703,113.0,historical
2016-02-10,126.29683312122691,-4.226750058842413,256.913275980118,138.0,historical
2016-02-11,105.06281272056334,-5.995132333775788,233.19114736341814,98.0,historical
2016-02-12,111.24829443465035,-14.848177609034938,236.90989029998858,96.0,historical
2016-02-13,157.2252338103461,29.402117953301186,283.01984010842847,190.0,historical
2016-02-14,106.5360202375331,-17.242061920421555,238.25744774161012,105.0,historical
2016-02-15,73.30998790335899,-54.2455041979684,195.91852959365232,25.0,historical
2016-02-16,66.21104016275423,-56.46632917368118,196.08717917461877,47.0,historical
2016-02-17,86.21722031123085,-36.23421172359767,209.9417971840099,63.0,historical
2016-02-18,67.16168606080383,-58.51983428898844,191.50001737782205,39.0,historical
2016-02-19,76.17700346145858,-49.31742536942782,199.44783810637114,35.0,historical
2016-02-20,125.57353052313837,-4.137595240723345,261.6288413031931,77.0,historical
2016-02-21,78.8212817198542,-44.654035974367964,209.41520494500162,60.0,historical
2016-02-22,49.96800112643129,-75.60894659043075,176.95724483650946,52.0,historical
2016-02-23,47.588515049373925,-87.64560073906354,185.93941070085359,51.0,historical
2016-02-24,72.56616049538988,-54.05566032007807,199.01491961856394,37.0,historical
2016-02-25,58.63570808378837,-67.85300948864115,179.87451792534486,42.0,historical
2016-02-26,72.82965518970417,-52.90117335755456,203.68075996758537,89.0,historical
2016-02-27,127.35861915544682,1.7162227786116449,248.66572894508278,217.0,historical
2016-02-28,85.59518167398346,-45.599616489833096,212.8428873140697,197.0,historical
2016-02-29,61.49387312744689,-67.7968867592947,191.05031082618595,81.0,historical
2016-03-01,63.542330624288944,-66.43564486771028,193.94163351599593,58.0,historical
2016-03-02,92.54439150498416,-40.11334458443625,218.84282072911304,120.0,historical
2016-03-03,82.16450951946277,-38.71714297555746,211.21965097022454,64.0,historical
2016-03-04,99.37534179235854,-35.702545843197996,214.29303281282628,64.0,historical
2016-03-05,156.33921295953309,27.122052113198357,285.0456976772242,76.0,historical
2016-03-06,116.39278873096296,-20.60897836371903,251.57901419646336,86.0,historical
2016-03-07,93.46763373055354,-38.47517576584492,217.42967293149277,98.0,historical
2016-03-08,96.04167854066914,-23.169991284064434,218.69169289776895,53.0,historical
2016-03-09,124.92235413860499,1.1371221430877456,255.68779661167437,38.0,historical
2016-03-10,113.79078258467304,-17.10796498739668,239.42169672150408,46.0,historical
2016-03-11,129.6488788959754,-5.209967893666338,255.60696353573357,45.0,historical
2016-03-12,184.70008228738126,60.844265540653325,305.5830746349338,67.0,historical
2016-03-13,142.33306554174814,12.49624864678552,268.2904791811656,52.0,historical
2016-03-14,116.54111823606621,-16.083462214350547,242.7120077926832,24.0,historical
2016-03-15,115.87225355568272,-12.571338880875674,243.29436955440016,51.0,historical
2016-03-16,141.21082513327107,12.70273677078523,270.87137973576876,127.0,historical
2016-03-17,126.32007389978295,4.30003774995461,257.43000268325187,75.0,historical
2016-03-18,138.28749329448434,5.48670588426778,260.9551555050591,62.0,historical
2016-03-19,189.403766059873,56.95499529873062,330.340131692129,128.0,historical
2016-03-20,143.1446574016599,16.123716385582068,268.99172014569325,138.0,historical
2016-03-21,113.588596530078,-22.68735048902296,236.85169569039823,74.0,historical
2016-03-22,109.3650322099279,-17.118242112092023,229.97485189724122,73.0,historical
2016-03-23,131.4343835439836,1.6152834889754628,260.91128283409677,100.0,historical
2016-03-24,113.62903903504838,-15.268491856183772,239.03413939190446,71.0,historical
2016-03-25,123.09732293530303,-5.204446405111547,241.22908523017554,99.0,historical
2016-03-26,172.1812098155716,36.81857590208976,300.09199809013325,102.0,historical
2016-03-27,124.3971963380906,-10.925400065591603,255.00208000422396,57.0,historical
2016-03-28,93.85308248585079,-40.870026933616515,224.86934266486446,23.0,historical
2016-03-29,89.1957637442774,-39.343339033509736,213.2852583096657,35.0,historical
2016-03-30,111.39086664711154,-13.125892981115197,241.26205171885977,59.0,historical
2016-03-31,94.26368699823603,-32.8949175037386,221.69068638661898,41.0,historical
2016-04-01,104.94335098999605,-25.667232468289864,228.80123932588143,68.0,historical
2016-04-02,155.74097625647832,26.585024525422632,281.536908932243,84.0,historical
2016-04-03,110.1312328994492,-15.409947159994674,241.7432439508178,42.0,historical
2016-04-04,82.17004289011814,-45.3572501275392,210.31114209924337,95.0,historical
2016-04-05,80.44350082728505,-49.43707945202683,219.50928584880828,85.0,historical
2016-04-06,105.848825631043,-24.96128178355617,240.62095012009183,102.0,historical
2016-04-07,92.13677574148241,-44.52536711602843,218.18854539377122,111.0,historical
2016-04-08,106.35741791440516,-23.33224404118043,236.0197258175178,113.0,historical
2016-04-09,160.7399936990606,30.141059573246398,288.9949528388478,208.0,historical
2016-04-10,118.67624851112133,-8.514164481269212,243.5008291344277,148.0,historical
2016-04-11,94.13992508749394,-29.203263246776817,227.49560980758693,123.0,historical
2016-04-12,95.63746694012451,-33.532200022463684,227.8588779426093,62.0,historical
2016-04-13,123.9907040152765,-5.330086054787087,255.55069005481596,129.0,historical
2016-04-14,112.88091653044616,-18.044592646394637,239.93912386997422,102.0,historical
2016-04-15,129.29613199699583,-0.11724394579543315,262.3106783659515,110.0,historical
2016-04-16,185.4123667071398,65.96214437804656,321.43866643292654,202.0,historical
2016-04-17,144.57814674779152,21.885547384606625,268.89559278941204,144.0,historical
2016-04-18,120.73498410663382,-3.9500274421908177,251.34657257083106,84.0,historical
2016-04-19,122.36883146689847,-11.459366172687256,249.8967964871351,127.0,historical
2016-04-20,150.29327059264452,28.786744026259427,283.7569868675809,181.0,historical
2016-04-21,138.19381809791346,12.706798241506608,259.68418052873847,268.0,historical
2016-04-22,153.0751968738518,16.519869947445592,278.76365014352047,278.0,historical
2016-04-23,207.14228335882999,82.56625142223704,338.0836369174838,234.0,historical
2016-04-24,163.7840703540074,25.437835307227278,292.0745358556635,133.0,historical
2016-04-25,136.99333127904762,5.540476781858677,262.2968493064404,91.0,historical
2016-04-26,135.31702532983772,16.38201424685509,264.29043841702,83.0,historical
2016-04-27,159.63821955953568,33.303394524532074,288.78158296134376,139.0,historical
2016-04-28,143.71893764687954,14.17747412892127,268.80328968304724,113.0,historical
2016-04-29,154.64581394550368,32.10148862278257,278.0401658791511,141.0,historical
2016-04-30,204.70929704232887,83.30142659696723,336.978231696301,228.0,historical
2016-05-01,157.38577960690318,25.965308557080096,286.50809789642284,163.0,historical
2016-05-02,126.7553797434503,-5.507513425905031,239.46051778898084,0.0,historical
2016-05-03,121.45045404054089,0.5996412820524445,242.68651692842855,125.0,forecast
2016-05-04,142.43565958632752,13.974347093439105,272.4260438515883,180.0,forecast
2016-05-05,123.54901558210146,-6.193166911416716,249.4928949556407,222.0,forecast
2016-05-06,131.94588271639543,8.81930768433965,251.18369843410224,243.0,forecast
2016-05-07,179.97664191027866,51.76440365512842,309.0952619193257,408.0,forecast
2016-05-08,131.167483548236,8.110052442237164,255.03891625537835,181.0,forecast
2016-05-09,99.63706290052667,-28.388101379381514,225.316900102073,176.0,forecast
2016-05-10,94.04412785457781,-38.44372904659983,217.16547722722103,178.0,forecast
2016-05-11,115.36695696154133,-15.413334318297881,246.76251856064934,310.0,forecast
2016-05-12,97.44407345763048,-39.04123018412156,224.23155106609138,134.0,forecast
2016-05-13,107.41816235705824,-25.448628354389218,234.60122197039547,132.0,forecast
2016-05-14,157.6139748071776,32.89693420324263,291.244247256955,1.0,forecast
2016-05-15,111.51962693979905,-18.438397710587342,242.9546425727802,0.0,forecast
2016-05-16,83.20403861738066,-44.00700560429109,221.58278708075565,0.0,forecast
2016-05-17,81.26560164333759,-42.3965590299698,209.54606769396733,0.0,forecast
2016-05-18,106.61289298808208,-18.054667971223186,235.7283912658992,110.0,forecast
2016-05-19,93.0068708020453,-32.31879618930198,220.29156234328124,81.0,forecast
2016-05-20,107.50644759333515,-15.662904212890178,230.40099264759553,112.0,forecast
2016-05-21,162.34818794220936,26.067467677049006,292.7792783393537,186.0,forecast
2016-05-22,120.92949788386676,-4.625474076240622,247.11298291558953,113.0,forecast
2016-05-23,97.22800889821966,-27.546220390975407,224.89870764575565,86.0,forecast
2016-05-24,99.75220221693951,-30.57247431280976,226.87346857773258,59.0,forecast
2016-05-25,129.3240447746506,-8.693424634462932,249.75370325294887,94.0,forecast
2016-05-26,119.62303100252632,-6.946570268003473,240.66049587061178,167.0,forecast
2016-05-27,137.6334829599257,14.635499819979994,266.7950189372385,244.0,forecast
2016-05-28,195.52581696516023,70.26503084305665,320.2966945939806,261.0,forecast
2016-05-29,156.6411082646643,31.29177580050212,289.87338967297956,187.0,forecast
2016-05-30,134.91162554882047,5.786631881961766,267.5508151628382,115.0,forecast
2016-05-31,138.81235512282728,11.790388817125583,262.95325788860595,139.0,forecast
2016-06-01,169.1442660048774,42.30042617672045,288.17643161799606,273.0,forecast
2016-06-02,159.5786964498588,33.15083831819699,288.0973611079201,235.0,forecast
2016-06-03,177.10470738398018,55.03628488746233,306.01338191359525,172.0,forecast
2016-06-04,233.91011077651967,107.1655238064309,370.1515166676943,323.0,forecast
2016-06-05,193.3655112497924,70.7598710606363,314.6506009260324,336.0,forecast
2016-06-06,169.44404623745365,37.28908323364611,291.90363928216254,127.0,forecast
2016-06-07,170.6718644274742,29.444809258327073,290.8577926740727,137.0,forecast
2016-06-08,197.91011964453628,66.19129709109365,321.19861580084125,249.0,forecast
2016-06-09,184.89789188031665,58.885182288965154,319.2665069258391,201.0,forecast
2016-06-10,198.69791673985054,60.65568129741753,329.43323271138036,271.0,forecast
2016-06-11,251.5758708220982,127.04916795140507,381.4970441400776,512.0,forecast
2016-06-12,206.9825935567177,77.2904651674604,333.1908065211676,317.0,forecast
2016-06-13,178.9719747410967,52.859664210252184,302.1099632218381,224.0,forecast
2016-06-14,176.14959206363585,54.614654237304336,297.7743284136763,239.0,forecast
2016-06-15,199.45291985023803,74.76877952630981,328.6258339410193,377.0,forecast
2016-06-16,182.6925632549848,53.56856650641964,305.38132509562706,239.0,forecast
2016-06-17,192.99643907203216,63.2942973663998,314.7905807471375,243.0,forecast
2016-06-18,242.68768698881416,116.29475403274076,376.9840455676263,438.0,forecast
2016-06-19,195.26572361421017,75.56181891664347,324.2083824375588,334.0,forecast
2016-06-20,164.82319505264778,40.52207997566926,296.8031866590303,149.0,forecast
2016-06-21,159.99393290886016,24.684127584607523,286.9356760937976,32.0,forecast
2016-06-22,181.7327491171119,52.9523030839244,303.1278645540295,39.0,forecast
2016-06-23,163.856531208206,37.2469041058358,292.4433368813015,42.0,forecast
2016-06-24,173.48855963280235,45.92699823532825,304.27964566880786,64.0,forecast
2016-06-25,222.9368244801484,84.35438026713462,357.89547240806934,170.0,forecast
2016-06-26,175.67574069490146,52.13970929190059,303.7760797599971,132.0,forecast
2016-06-27,145.76399795196738,2.501738511114555,260.67247702962135,123.0,forecast
2016-06-28,141.79362459845484,16.237957589412837,265.1545452163905,78.0,forecast
2016-06-29,164.6710703964846,26.49963403638142,290.44292617073614,130.0,forecast
2016-06-30,148.15973463629143,11.032864543714195,271.21651872382307,141.0,forecast
2016-07-01,159.32582273488825,36.99961743493918,274.8187596955538,247.0,forecast
2016-07-02,210.41826769889795,75.29772937415609,333.85609967773064,322.0,forecast
2016-07-03,164.8520732129651,41.8993365394039,294.5876368210985,196.0,forecast
2016-07-04,136.62777188951077,-3.0768954821381342,266.4987157858277,172.0,forecast
2016-07-05,134.28203629731198,-0.32490220909542333,256.3061141851847,218.0,forecast
2016-07-06,158.67020762561205,33.04487801640456,291.56315963441807,216.0,forecast
2016-07-07,143.51013163036052,13.762148647266079,274.34312569028896,179.0,forecast
2016-07-08,155.82915196153837,23.631212927676962,274.824846863795,32.0,forecast
2016-07-09,207.84496898759974,75.70343642643134,334.03621877603877,95.0,forecast
2016-07-10,162.94969810499276,40.63887176694062,293.54258295416605,78.0,forecast
2016-07-11,135.12980434384988,3.6104241736684335,267.34038281990223,122.0,forecast
2016-07-12,132.9169406474347,0.49380933133869054,249.70938608875434,164.0,forecast
2016-07-13,157.170451151499,21.03805369599582,286.43109313422264,288.0,forecast
2016-07-14,141.6209323688615,24.535028707138952,274.3317892795832,138.0,forecast
2016-07-15,153.31671229506054,23.796326676810285,288.90090804695103,189.0,forecast
2016-07-16,204.50397184790364,72.5677191410611,334.009437955106,321.0,forecast
2016-07-17,158.6098648234918,25.685869149895403,284.35091787253015,209.0,forecast
2016-07-18,129.66134066729765,5.103039049798057,257.67380244970553,161.0,forecast
2016-07-19,126.23472944556846,-5.216949802535705,255.85141010127927,157.0,forecast
2016-07-20,149.23688599392068,17.033693474901938,287.46182698597136,283.0,forecast
2016-07-21,132.44732446106497,4.82931158965849,259.59570032407294,60.0,forecast
2016-07-22,142.9632431924988,12.689790583911591,268.1686595692851,98.0,forecast
2016-07-23,193.07820482109707,68.69248409356813,315.28724515915565,133.0,forecast
2016-07-24,146.26386762306305,16.345307122824025,274.96473406772105,130.0,forecast
2016-07-25,116.58751065523077,-9.330137624791137,252.8751460931899,62.0,forecast
2016-07-26,112.66044757481052,-12.479136137988897,236.56480603085825,97.0,forecast
2016-07-27,135.41815797863563,9.381091097316414,255.965503223231,98.0,forecast
2016-07-28,118.66159481788276,-17.6126908978374,242.02714641786582,108.0,forecast
2016-07-29,129.501589915736,1.18465468217244,253.0928344237948,128.0,forecast
2016-07-30,180.2371386919056,55.45196154627581,309.482736208628,270.0,forecast
2016-07-31,134.33697011728856,0.010213101369822444,261.2085589906617,183.0,forecast
2016-08-01,105.85714784148432,-10.413946966718724,228.4979051386096,,forecast
2016-08-02,103.38979421868119,-28.08095247174985,227.86669649456874,,forecast
2016-08-03,127.84375638671767,5.351771244460945,252.39382145119106,,forecast
2016-08-04,112.986657049558,-9.101676940719717,254.53747596349024,,forecast
2016-08-05,125.89023032744669,-8.726370894206973,261.5280148382547,,forecast
2016-08-06,178.80969695719594,57.107207591934724,304.195568038902,,forecast
2016-08-07,135.16655365149555,8.795478017031437,272.5470983419392,,forecast
2016-08-08,108.96748782767301,-10.908003183775074,233.68668586598275,,forecast
2016-08-09,108.75447215177272,-14.358000713851116,236.4344018967077,,forecast
2016-08-10,135.386819270535,5.590636633483442,267.1403584065297,,forecast
2016-08-11,122.58460018443336,2.3793550619930706,249.49499239262104,,forecast
2016-08-12,137.3752881064357,16.818835531229738,264.0947245865396,,forecast
2016-08-13,191.9743453230317,59.27937819055237,328.88948791820786,,forecast
2016-08-14,149.76909388682233,27.99259658348006,283.9877308104038,,forecast
2016-08-15,124.73855110299573,-1.6962815840023657,261.2219236228686,,forecast
2016-08-16,125.40425858669784,3.1369876260160545,245.59589074842532,,forecast
2016-08-17,152.61286489377105,24.074543818554666,276.79613333399334,,forecast
2016-08-18,140.0798506774816,10.699872996135847,271.18978440138955,,forecast
2016-08-19,154.83624998466155,37.79211896141314,287.9512772156228,,forecast
2016-08-20,209.1090834914702,87.3858940717551,337.76945099077017,,forecast
2016-08-21,166.30484933927352,37.80553874498981,289.4202719304318,,forecast
2016-08-22,140.42876378770657,9.837222896313012,269.9742938094769,,forecast
2016-08-23,140.03479782078617,13.10813101931482,274.87412478237684,,forecast
2016-08-24,166.00729268591334,37.797771967679665,290.9703133101879,,forecast
2016-08-25,152.10357126552495,28.61195902493701,283.00192339241505,,forecast
2016-08-26,165.39943102991762,30.33149676123843,289.5730054737166,,forecast
2016-08-27,218.16826978160844,86.6060907974423,333.69922655046247,,forecast
2016-08-28,173.86322754498394,44.30286648382535,302.1101039816099,,forecast
2016-08-29,146.5350757201497,23.393446188827664,266.24453058749964,,forecast
2016-08-30,144.78093865080962,17.531946198982357,271.42203463063186,,forecast
2016-08-31,169.5246685974672,34.873440666915485,298.4065782944287,,forecast
2016-09-01,154.5583269447431,27.657987500002772,268.6124711385923,,forecast
2016-09-02,166.98669020905163,30.400333233560264,303.9171573845681,,forecast
2016-09-03,219.10556081805026,95.94169794724735,349.60228029008454,,forecast
2016-09-04,174.38328988835775,41.99805276656048,298.2158282523284,,forecast
2016-09-05,146.87826141479263,19.24645559002707,277.2833778291068,,forecast
2016-09-06,145.18743518043829,11.493671066424563,269.6671586236954,,forecast
2016-09-07,170.22677505135073,40.205476098001995,293.3641650230077,,forecast
2016-09-08,155.7730144672447,12.720200661878714,289.94995400434817,,forecast
2016-09-09,168.90866999418702,41.659096238266166,294.34708638561335,,forecast
2016-09-10,221.90106871694547,82.47704713396188,350.58250496719444,,forecast
2016-09-11,178.18477637686004,56.10213360579757,311.8474157265927,,forecast
2016-09-12,151.78014977986203,25.31775022469174,273.78309740089276,,forecast
2016-09-13,151.24308002646035,31.465489639956203,277.7434630412724,,forecast
2016-09-14,177.4467184585161,54.532906545612626,313.4934238400753,,forecast
2016-09-15,164.12459931591536,36.745467472819996,293.910006765469,,forecast
2016-09-16,178.31703016962837,46.058884055994504,304.3966406494559,,forecast
2016-09-17,232.25147524173178,99.25594999342694,349.5878009253246,,forecast
2016-09-18,189.3262781483076,56.787085866723416,318.6840649284047,,forecast
2016-09-19,163.53040866002723,33.20692749194012,291.2801803604267,,forecast
2016-09-20,163.39426367316008,38.818916623958955,294.7521472331822,,forecast
2016-09-21,189.77228154853302,61.21378089318484,316.849522184323,,forecast
2016-09-22,176.38675565988223,53.999839221669276,305.7505285576409,,forecast
2016-09-23,190.2746954933172,60.79464476491479,325.3660210161291,,forecast
2016-09-24,243.66844380396185,121.6920849902712,372.5486862784418,,forecast
2016-09-25,199.97938641436707,70.69969287268896,335.9834837187641,,forecast
2016-09-26,173.2174362880884,48.057930645517054,297.63896028307056,,forecast
2016-09-27,171.9413262681073,32.672009827390845,294.837428181132,,forecast
2016-09-28,197.0404809300285,63.63846728696022,325.23599411038896,,forecast
2016-09-29,182.2778715521551,55.006329459543394,310.32504519452846,,forecast
2016-09-30,194.73572712263461,59.43123436670226,325.943451529346,,forecast
2016-10-01,246.69484027440953,119.58324607124247,377.1963958793266,,forecast
2016-10-02,201.61684012727065,69.71632854319091,324.29299690010066,,forecast
2016-10-03,173.56215315509192,47.750161290797195,300.9730913996092,,forecast
2016-10-04,171.13872896537583,50.32095478197802,306.2383628563705,,forecast
2016-10-05,195.28234582364558,58.470553467186136,324.8119586619975,,forecast
2016-10-06,179.7979449616247,52.556471905288916,313.4286071029795,,forecast
2016-10-07,191.80391104714926,59.79335158196221,331.3236672616961,,forecast
2016-10-08,243.61008033987076,113.73431964918225,365.98726264410567,,forecast
2016-10-09,198.69888812206128,71.98699605002325,323.5130578398181,,forecast
2016-10-10,171.14241197234796,53.07734834873437,296.82063384236886,,forecast
2016-10-11,169.55041803402062,47.90913626017606,293.13727255576674,,forecast
2016-10-12,194.85024928908473,58.11751309291169,323.3380768174022,,forecast
2016-10-13,180.8280222229861,59.59650376023385,304.8101770982513,,forecast
2016-10-14,194.57305921265055,57.113228844006635,318.68668625962084,,forecast
2016-10-15,248.35634035187132,115.21568660838896,378.19859732890717,,forecast
2016-10-16,205.61238056374663,81.73231265564952,336.2899922824391,,forecast
2016-10-17,180.35727494733248,45.15784841505118,309.8286471197979,,forecast
2016-10-18,181.13799827678835,43.8745214362798,310.8866380173081,,forecast
2016-10-19,208.81376926826542,81.53084452100315,331.2737300488198,,forecast
2016-10-20,197.09891113312466,65.19772681953216,319.4520811952766,,forecast
2016-10-21,213.00909523326277,77.38479623696887,340.95078301683816,,forecast
2016-10-22,268.7417064080463,137.00878862500932,389.5478283800165,,forecast
2016-10-23,227.65968717924895,95.2857479945511,345.26743309714504,,forecast
2016-10-24,203.71155289009837,68.98370092460682,337.15966427558226,,forecast
2016-10-25,205.38261186514862,79.06808045339048,338.0864351399692,,forecast
2016-10-26,233.47814979740033,113.1077735314125,363.4299456280184,,forecast
2016-10-27,221.6679602443981,101.57541492820252,342.90134683086615,,forecast
2016-10-28,236.93406151000923,110.23904247872898,363.1051935305897,,forecast
2016-10-29,291.45229629592785,159.51492441880364,414.08717349731904,,forecast
2016-10-30,248.57713465048028,126.89259433414333,373.7463208570212,,forecast
2016-10-31,222.26234211512678,91.57610475125811,342.89134149030804,,forecast
2016-11-01,221.01252438884075,97.9581218738241,347.05948867858,,forecast
2016-11-02,245.66629301140452,123.43039913273296,377.85862503839377,,forecast
2016-11-03,229.94042777520298,105.29790356250645,354.6819701209657,,forecast
2016-11-04,240.87687876557962,111.62542448040753,371.72646509291957,,forecast
2016-11-05,290.72331585910786,168.00612939386454,418.0056588659431,,forecast
2016-11-06,242.91656628155465,111.28474029808005,361.0208739921596,,forecast
2016-11-07,211.5016304155849,87.38171242947858,338.14648237409966,,forecast
2016-11-08,205.0813230481573,78.9170517954437,331.4394821806852,,forecast
2016-11-09,224.59732717908867,100.80749625424505,352.6289036326134,,forecast
2016-11-10,203.8720844680695,80.33324429766789,337.7702992833306,,forecast
2016-11-11,210.05341817108297,88.3322552389605,336.0685249986076,,forecast
2016-11-12,255.4926526420425,137.50296670447318,378.4977423392056,,forecast
2016-11-13,203.72562817597682,64.05743811042818,322.69187295637187,,forecast
2016-11-14,168.88936003712902,40.144166327245436,289.1929610356833,,forecast
2016-11-15,159.6694465529901,27.984297817222618,291.0251947287506,,forecast
2016-11-16,177.07906867366475,43.67178152694156,297.8097936149102,,forecast
2016-11-17,154.99905655931857,31.998217034226638,282.9502672227471,,forecast
2016-11-18,160.62096542946264,33.78047009207902,283.55063545001576,,forecast
2016-11-19,206.3239648647946,75.75000062433101,330.70799307590033,,forecast
2016-11-20,155.6549731411872,33.492162235438734,277.2934268619729,,forecast
2016-11-21,122.7448100912472,-13.331876640786435,254.65613731330652,,forecast
2016-11-22,116.25548921416902,-13.089448241904313,241.1909331115435,,forecast
2016-11-23,137.15949803072988,12.723358163977968,265.01974091217767,,forecast
2016-11-24,119.28053938360766,-14.443142201006665,256.24863992823856,,forecast
2016-11-25,129.73766362301757,3.177415523214078,257.95496808727626,,forecast
2016-11-26,180.82357439281319,52.196553690403874,313.11321863173214,,forecast
2016-11-27,135.98650942308998,-3.8588954373191484,260.9743659992612,,forecast
2016-11-28,109.2484316471893,-13.23547745829734,231.1945063049309,,forecast
2016-11-29,109.15460607003419,-16.065177296155028,232.27371166244376,,forecast
2016-11-30,136.55536005192883,7.175540617107417,264.7991861840741,,forecast
2016-12-01,125.14944353513495,-1.2732835391486659,251.8120910283136,,forecast
2016-12-02,141.9308594953598,16.638449518931402,271.0638110065019,,forecast
2016-12-03,199.06988558755648,73.41940259717536,330.3301648299752,,forecast
2016-12-04,159.89762605032865,42.25414162816916,281.77651801011785,,forecast
2016-12-05,138.3267677120544,7.846442750932083,263.29351511011055,,forecast
2016-12-06,142.80355640342702,3.658568208037482,278.05587542024904,,forecast
2016-12-07,174.09173605202247,48.165588429584915,308.97453220528644,,forecast
2016-12-08,165.81781666680217,46.1649106864325,293.83183713300195,,forecast
2016-12-09,184.91949741388754,59.249810335979745,319.2475499321378,,forecast
2016-12-10,243.5279289678644,119.40567712232227,370.6518551569536,,forecast
2016-12-11,204.95312554883577,80.4456467774518,334.1308414351,,forecast
2016-12-12,183.10518066398157,48.823452753745144,307.56033823973775,,forecast
2016-12-13,186.44629227307868,60.522913823131844,319.91789610964304,,forecast
2016-12-14,215.7743385751067,84.83706226181398,350.76299037461365,,forecast
2016-12-15,204.76737902807824,73.3753972812597,336.228765320664,,forecast
2016-12-16,220.43092448279322,95.97489499117962,348.4936520340082,,forecast
2016-12-17,274.9786871185972,142.39863417467728,408.37489339630804,,forecast
2016-12-18,231.81615527996192,103.08296836635694,349.65084400916834,,forecast
2016-12-19,204.95968925652025,80.41116784447614,337.1830979357674,,forecast
2016-12-20,202.98619209002499,62.981150404657384,330.47552251365306,,forecast
2016-12-21,226.81415015047656,98.59011611207102,362.097535876698,,forecast
2016-12-22,210.24547555904354,78.77335420913009,337.97795508700085,,forecast
2016-12-23,220.4100543727267,92.24730537475116,332.52298387819565,,forecast
2016-12-24,269.6437724231469,150.97551099486301,393.92298125806735,,forecast
2016-12-25,221.46942486848044,86.74684405615977,354.1505383086832,,forecast
2016-12-26,190.01326480640822,50.71744068624426,326.12863214156374,,forecast
2016-12-27,183.95230134635892,54.44420895038632,309.70764509236704,,forecast
